srp,orgaoEntidade,anoCompra,sequencialCompra,dataInclusao,dataPublicacaoPncp,dataAtualizacao,numeroCompra,unidadeOrgao,amparoLegal,dataAberturaProposta,dataEncerramentoProposta,informacaoComplementar,processo,objetoCompra,linkSistemaOrigem,justificativaPresencial,unidadeSubRogada,orgaoSubRogado,valorTotalHomologado,numeroControlePNCP,modalidadeId,modoDisputaId,modoDisputaNome,usuarioNome,valorTotalEstimado,modalidadeNome,situacaoCompraId,situacaoCompraNome,tipoInstrumentoConvocatorioCodigo,tipoInstrumentoConvocatorioNome
False,"{'cnpj': '15180714000104', 'razaoSocial': 'UNIVERSIDADE FEDERAL DA BAHIA', 'poderId': 'E', 'esferaId': 'F'}",2023,127,2023-11-30T14:35:24,2023-11-30T14:35:24,2023-11-30T14:35:24,90279,"{'ufNome': 'Bahia', 'codigoUnidade': '153038', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DA BAHIA-UF/BA', 'ufSigla': 'BA', 'municipioNome': 'Salvador', 'codigoIbge': '2927408'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,23066.062950/2023-63,"Contratação de pessoa jurídica especializada em serviços de manutenção preventiva e corretiva de equipamentos (revisão, limpeza, conserto, calibração, testes de desempenho) que viabilizam execução de projetos de pesquisa vinculados aos Programas de Pós-Graduação da UFBA, com aquisição de peças e fornecimento de mão-de-obra necessárias à execução dos serviços, para atender pleno funcionamento de sua infraestrutura laboratorial.",,,,,790824.14,15180714000104-1-000127/2023,8,5,Não se aplica,Compras.gov.br,790824.14,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '76416940000128', 'razaoSocial': 'ESTADO DO PARANA', 'poderId': 'N', 'esferaId': 'E'}",2023,3082,2023-12-01T08:38:37,2023-12-01T08:38:37,2023-12-01T08:38:37,00094,"{'ufNome': 'Paraná', 'codigoUnidade': '451164', 'nomeUnidade': 'UNIVERSIDADE ESTADUAL DE PONTA GROSSA/PR', 'ufSigla': 'PR', 'municipioNome': 'Ponta Grossa', 'codigoIbge': '4119905'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-12-01T08:38:35,2023-12-06T08:59:59,Materiais que serão utilizados em projetos de pesquisa/extensão.,21.381.199-1,Aquisição de Equipamentos Eletrônicos para o Projeto Aurora.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=45116406000942023,,,,7250.72,76416940000128-1-003082/2023,8,4,Dispensa Com Disputa,Compras.gov.br,7737.56,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '76416940000128', 'razaoSocial': 'ESTADO DO PARANA', 'poderId': 'N', 'esferaId': 'E'}",2023,3083,2023-12-01T09:01:29,2023-12-01T09:01:29,2023-12-01T09:01:29,00095,"{'ufNome': 'Paraná', 'codigoUnidade': '451164', 'nomeUnidade': 'UNIVERSIDADE ESTADUAL DE PONTA GROSSA/PR', 'ufSigla': 'PR', 'municipioNome': 'Ponta Grossa', 'codigoIbge': '4119905'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-12-01T09:01:27,2023-12-06T08:59:59,Materiais que serão utilizados em projetos de pesquisa/extensão.,21.391.929-6,Aquisição de Computadores.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=45116406000952023,,,,4950.0,76416940000128-1-003083/2023,8,4,Dispensa Com Disputa,Compras.gov.br,12675.0,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '75095679000149', 'razaoSocial': 'UNIVERSIDADE FEDERAL DO PARANA', 'poderId': 'E', 'esferaId': 'F'}",2023,1045,2023-12-01T09:44:14,2023-12-01T09:44:14,2023-12-01T09:44:14,90553,"{'ufNome': 'Paraná', 'codigoUnidade': '153079', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DO PARANA', 'ufSigla': 'PR', 'municipioNome': 'Curitiba', 'codigoIbge': '4106902'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,23075.075206/2023-10,Equipamento Laboratorial,,,,,16545.0,75095679000149-1-001045/2023,8,5,Não se aplica,Compras.gov.br,16545.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,305,2023-12-01T11:04:42,2023-12-01T11:04:42,2023-12-01T11:04:42,90213,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"O equipamento tem a função de armazenar e coletar dados de campo adquiridos pelo Cintilômetro. O Cintilômetro é
um equipamento capaz de registrar o fluxo de calor sensível em áreas de floresta, permitindo que medições de
Evapotranspiração em escala espacial mais adequado ao registro pelas imagens de satélite.",01300.009232/2023-14,Cintilômetro,,,,,47915.13,33654831000136-1-000305/2023,8,5,Não se aplica,Compras.gov.br,47915.13,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '79151312000156', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DE MARINGA', 'poderId': 'E', 'esferaId': 'E'}",2023,211,2023-12-01T11:10:08,2023-12-01T11:10:08,2023-12-01T11:10:08,50637,"{'ufNome': 'Paraná', 'codigoUnidade': '56', 'nomeUnidade': 'UEM - Universidade Estadual de Maringá', 'ufSigla': 'PR', 'municipioNome': 'Maringá', 'codigoIbge': '4115200'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,50637/2023," Espectrofotômetro UV-VIS, CARACTERÍSTICAS ADICIONAIS, ESPECTROFOTÔMETRO DR6000 UV/VIS BIVOLT, Demais informações de acordo com Termo de Referência e ou Descritivo Técnico do Processo.",http://www.transparencia.pr.gov.br/,,,,69517.36,79151312000156-1-000211/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,69517.36,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '05012896000142', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,591,2023-11-30T18:10:01,2023-11-30T18:10:01,2023-11-30T18:10:01,51764,"{'ufNome': 'Paraná', 'codigoUnidade': '130', 'nomeUnidade': 'UNESPAR - Universidade Estadual do Paraná', 'ufSigla': 'PR', 'municipioNome': 'Campo Mourão', 'codigoIbge': '4104303'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,51764/2023,"Aquisição de Material laboratorial Lote de reagentes curtentes de acordo com o plano de aplicação do TC 60/22, que serão utilizadas para atender a execução do projeto PROGRAMA COURO DE PEIXE INOVAÇÃO TECNOLÓGICA NA PRODUÇÃO DE PRODUTOS da Universidade Estadual do Paraná  UNESPAR, Campus de Paranaguá",http://www.transparencia.pr.gov.br/,,,,26.6,05012896000142-1-000591/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,26.6,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '05012896000142', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,592,2023-11-30T18:10:02,2023-11-30T18:10:02,2023-11-30T18:10:02,51706,"{'ufNome': 'Paraná', 'codigoUnidade': '130', 'nomeUnidade': 'UNESPAR - Universidade Estadual do Paraná', 'ufSigla': 'PR', 'municipioNome': 'Campo Mourão', 'codigoIbge': '4104303'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,51706/2023,"Aquisição de Material laboratorial/Lote de reagentes curtentes, de acordo com o plano de aplicação do TC 60/22 que serão utilizadas para atender a execução do projeto PROGRAMA COURO DE PEIXE INOVAÇÃO TECNOLÓGICA NA PRODUÇÃO DE PRODUTOS da Universidade Estadual do Paraná UNESPAR Campus de Paranaguá",http://www.transparencia.pr.gov.br/,,,,459.9,05012896000142-1-000592/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,459.9,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '05012896000142', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,593,2023-11-30T18:10:02,2023-11-30T18:10:02,2023-11-30T18:10:02,51703,"{'ufNome': 'Paraná', 'codigoUnidade': '130', 'nomeUnidade': 'UNESPAR - Universidade Estadual do Paraná', 'ufSigla': 'PR', 'municipioNome': 'Campo Mourão', 'codigoIbge': '4104303'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,51703/2023,"Aquisição de Material laboratorial/Lote de reagentes curtentes, de acordo com o plano de aplicação do TC 60/22 que serão utilizadas para atender a execução do projeto PROGRAMA COURO DE PEIXE INOVAÇÃO TECNOLÓGICA NA PRODUÇÃO DE PRODUTOS da Universidade Estadual do Paraná UNESPAR Campus de Paranaguá",http://www.transparencia.pr.gov.br/,,,,71.5,05012896000142-1-000593/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,71.5,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '05012896000142', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,594,2023-11-30T18:10:03,2023-11-30T18:10:03,2023-11-30T18:10:03,49618,"{'ufNome': 'Paraná', 'codigoUnidade': '130', 'nomeUnidade': 'UNESPAR - Universidade Estadual do Paraná', 'ufSigla': 'PR', 'municipioNome': 'Campo Mourão', 'codigoIbge': '4104303'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,49618/2023,"Aquisição de Material laboratorial/Lote de reagentes curtentes, de acordo com o plano de aplicação do TC 60/22 que serão utilizadas para atender a execução do projeto PROGRAMA COURO DE PEIXE INOVAÇÃO TECNOLÓGICA NA PRODUÇÃO DE PRODUTOS da Universidade Estadual do Paraná UNESPAR Campus de Paranaguá",http://www.transparencia.pr.gov.br/,,,,2331.0,05012896000142-1-000594/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,2331.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '83891283000136', 'razaoSocial': 'FUNDACAO UNIVERSIDADE DO ESTADO DE SC UDESC', 'poderId': 'E', 'esferaId': 'E'}",2023,743,2023-11-30T18:20:23,2023-11-30T18:20:23,2023-11-30T18:20:23,1502,"{'ufNome': 'Santa Catarina', 'codigoUnidade': '22', 'nomeUnidade': 'Centro de Ciências Tecnológicas - Joinville', 'ufSigla': 'SC', 'municipioNome': 'Joinville', 'codigoIbge': '4209102'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,11920,"Contratação de empresa para manutenção do espectrômetro de fotoelétrons excitados por raios-X (XPS), marca Thermo Fisher Scientific, modelo K-Alpha, instalado no laboratórios de Plasmas da Udesc/CCT. Convênio Finep nº 0021/22",,,,,75000.0,83891283000136-1-000743/2023,8,5,Não se aplica,Secretaria de Estado da Administração de Santa Catarina,75000.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '16888315000157', 'razaoSocial': 'UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI', 'poderId': 'E', 'esferaId': 'F'}",2023,59,2023-11-30T18:59:37,2023-11-30T18:59:37,2023-11-30T18:59:37,90115,"{'ufNome': 'Minas Gerais', 'codigoUnidade': '153036', 'nomeUnidade': 'UNIV.FED.DOS VALES DO JEQUITINHONHA E MUCURI', 'ufSigla': 'MG', 'municipioNome': 'Diamantina', 'codigoIbge': '3121605'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,Processo SEI 23086.011979/2023-49,022/2023,"Manutenção de Equipamentos​Contratação de serviços de manutenção corretiva do cromatógrafo a líquido de alta eficiência (CLAE/HPLC), marca Shimadzu, constituído de 3 bombas de solventes modelo LC-6AD​/ patrimônio 185772",,,,,43913.83,16888315000157-1-000059/2023,8,5,Não se aplica,Compras.gov.br,43913.83,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '79151312000156', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DE MARINGA', 'poderId': 'E', 'esferaId': 'E'}",2023,214,2023-12-01T15:10:04,2023-12-01T15:10:04,2023-12-01T15:10:04,52440,"{'ufNome': 'Paraná', 'codigoUnidade': '56', 'nomeUnidade': 'UEM - Universidade Estadual de Maringá', 'ufSigla': 'PR', 'municipioNome': 'Maringá', 'codigoIbge': '4115200'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-11-21T00:00:00,2023-11-21T00:00:00,,52440/2023,AQUISIÇÃO DE SISTEMA DE CROMATOGRAFIA LIQUIDA,http://www.transparencia.pr.gov.br/,,,,241000.0,79151312000156-1-000214/2023,8,4,Dispensa Com Disputa,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,241000.0,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '79151312000156', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DE MARINGA', 'poderId': 'E', 'esferaId': 'E'}",2023,219,2023-12-01T16:10:02,2023-12-01T16:10:02,2023-12-01T16:10:02,52674,"{'ufNome': 'Paraná', 'codigoUnidade': '56', 'nomeUnidade': 'UEM - Universidade Estadual de Maringá', 'ufSigla': 'PR', 'municipioNome': 'Maringá', 'codigoIbge': '4115200'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,52674/2023,CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO EM EQUIPAMENTOS - TERMOCICLADOR.,http://www.transparencia.pr.gov.br/,,,,11908.0,79151312000156-1-000219/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,11908.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '79151312000156', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DE MARINGA', 'poderId': 'E', 'esferaId': 'E'}",2023,221,2023-12-01T16:10:04,2023-12-01T16:10:04,2023-12-01T16:10:04,52664,"{'ufNome': 'Paraná', 'codigoUnidade': '56', 'nomeUnidade': 'UEM - Universidade Estadual de Maringá', 'ufSigla': 'PR', 'municipioNome': 'Maringá', 'codigoIbge': '4115200'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,52664/2023,CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO EM EQUIPAMENTOS -  LIOFILIZADOR.,http://www.transparencia.pr.gov.br/,,,,13758.13,79151312000156-1-000221/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,13758.13,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,303,2023-12-01T10:25:47,2023-12-01T10:25:47,2023-12-01T10:25:47,90211,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Equipamento Portable UV-VIS espectrometer for 190-850 nm para caracterização de materiais e produtos
desenvolvidos no projeto de pesquisa, com relação a características de absorção na luz ultravioleta no espectro
vísivel.
",01300.009616/2023-61,"Equipamento Portable UV-VIS espectrometer for 190-850 nm para caracterização de materiais e produtos
desenvolvidos no projeto de pesquisa, com relação a características de absorção na luz ultravioleta no espectro
vísivel..",,,,,17457.3,33654831000136-1-000303/2023,8,5,Não se aplica,Compras.gov.br,17457.3,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '33654831000136', 'razaoSocial': 'CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ', 'poderId': 'E', 'esferaId': 'F'}",2023,304,2023-12-01T10:41:54,2023-12-01T10:41:54,2023-12-01T10:41:54,90212,"{'ufNome': 'Distrito Federal', 'codigoUnidade': '364102', 'nomeUnidade': 'CNPQ - ADMINISTRACAO CENTRAL', 'ufSigla': 'DF', 'municipioNome': 'Brasília', 'codigoIbge': '5300108'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,"Peça de reposição para manutenção de sistema de cintilometria- Será usado para estimativa de fluxos de energia em
coberto arbóreos
",01300.009224/2023-60,Sistemas de cintilômetros.,,,,,18883.82,33654831000136-1-000304/2023,8,5,Não se aplica,Compras.gov.br,18883.82,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '92242080000100', 'razaoSocial': 'UNIVERSIDADE FEDERAL DE PELOTAS', 'poderId': 'E', 'esferaId': 'F'}",2023,304,2023-12-01T16:20:37,2023-12-01T16:20:37,2023-12-01T16:20:37,90348,"{'ufNome': 'Rio Grande do Sul', 'codigoUnidade': '154047', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DE PELOTAS/RS', 'ufSigla': 'RS', 'municipioNome': 'Pelotas', 'codigoIbge': '4314407'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,23110.042909/2023-98,"Aquisição de material de consumo (peças para upgrade) em laboratórios de computação utilizados por alunos vinculados ao PPG em Computação. Este material inclui peças para upgrade, tais como: memórias, placas e processador, nos termos da relação de itens, constante no pedido nº 5226,  preenchido no Cobalto, conforme condições e exigências estabelecidas neste instrumento.",,,,,5280.0,92242080000100-1-000304/2023,8,5,Não se aplica,Compras.gov.br,5280.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '79151312000156', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DE MARINGA', 'poderId': 'E', 'esferaId': 'E'}",2023,223,2023-12-04T12:10:06,2023-12-04T12:10:06,2023-12-04T12:10:06,52823,"{'ufNome': 'Paraná', 'codigoUnidade': '56', 'nomeUnidade': 'UEM - Universidade Estadual de Maringá', 'ufSigla': 'PR', 'municipioNome': 'Maringá', 'codigoIbge': '4115200'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-11-21T00:00:00,2023-11-21T00:00:00,,52823/2023,AQUISIÇÃO DE PRENSA ISOSTATICA 3D IMPORTADA.,http://www.transparencia.pr.gov.br/,,,,260000.0,79151312000156-1-000223/2023,8,4,Dispensa Com Disputa,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,260000.0,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '80257355000108', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DE PONTA GROSSA', 'poderId': 'E', 'esferaId': 'E'}",2023,154,2023-12-04T14:10:01,2023-12-04T14:10:01,2023-12-04T14:10:01,52929,"{'ufNome': 'Paraná', 'codigoUnidade': '55', 'nomeUnidade': 'UEPG - Universidade Estadual de Ponta Grossa', 'ufSigla': 'PR', 'municipioNome': 'Ponta Grossa', 'codigoIbge': '4119905'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,52929/2023,Aquisição de Agitador Magnético.,http://www.transparencia.pr.gov.br/,,,,736.0,80257355000108-1-000154/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,736.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '80257355000108', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DE PONTA GROSSA', 'poderId': 'E', 'esferaId': 'E'}",2023,156,2023-12-04T16:10:01,2023-12-04T16:10:01,2023-12-04T16:10:01,53020,"{'ufNome': 'Paraná', 'codigoUnidade': '55', 'nomeUnidade': 'UEPG - Universidade Estadual de Ponta Grossa', 'ufSigla': 'PR', 'municipioNome': 'Ponta Grossa', 'codigoIbge': '4119905'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,53020/2023,Aquisição de Moinho de Facas.,http://www.transparencia.pr.gov.br/,,,,12000.0,80257355000108-1-000156/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,12000.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '05012896000142', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO PARANA', 'poderId': 'E', 'esferaId': 'E'}",2023,613,2023-12-04T16:10:07,2023-12-04T16:10:07,2023-12-04T16:10:07,52909,"{'ufNome': 'Paraná', 'codigoUnidade': '130', 'nomeUnidade': 'UNESPAR - Universidade Estadual do Paraná', 'ufSigla': 'PR', 'municipioNome': 'Campo Mourão', 'codigoIbge': '4104303'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,52909/2023,Considerando a demanda da Pró- Reitora de Extensão e Cultura  PROEC  foi solicitado a esta Divisão de Compras da Universidade Estadual do Paraná  Unespar  a aquisição de uma Impressora 3D destinada a atender as demandas e projetos no Campus de Campo Mourão,http://www.transparencia.pr.gov.br/,,,,5100.0,05012896000142-1-000613/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,5100.0,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '75095679000149', 'razaoSocial': 'UNIVERSIDADE FEDERAL DO PARANA', 'poderId': 'E', 'esferaId': 'F'}",2023,1056,2023-12-04T16:24:01,2023-12-04T16:24:01,2023-12-04T16:24:01,90561,"{'ufNome': 'Paraná', 'codigoUnidade': '153079', 'nomeUnidade': 'UNIVERSIDADE FEDERAL DO PARANA', 'ufSigla': 'PR', 'municipioNome': 'Curitiba', 'codigoIbge': '4106902'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,23075.062038/2023-01,Aquisição de material químico,,,,,918.28,75095679000149-1-001056/2023,8,5,Não se aplica,Compras.gov.br,918.28,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
False,"{'cnpj': '76416940000128', 'razaoSocial': 'ESTADO DO PARANA', 'poderId': 'N', 'esferaId': 'E'}",2023,3103,2023-12-04T11:19:27,2023-12-04T11:19:27,2023-12-04T11:19:27,00099,"{'ufNome': 'Paraná', 'codigoUnidade': '451164', 'nomeUnidade': 'UNIVERSIDADE ESTADUAL DE PONTA GROSSA/PR', 'ufSigla': 'PR', 'municipioNome': 'Ponta Grossa', 'codigoIbge': '4119905'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",2023-12-04T11:19:25,2023-12-07T08:59:59,Materiais que serão utilizados em projetos de pesquisa/extensão.,21.235.646-8,Aquisição de Cortadeira e Disco de Corte.,https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=45116406000992023,,,,36599.0,76416940000128-1-003103/2023,8,4,Dispensa Com Disputa,Compras.gov.br,36599.56,Dispensa,1,Divulgada no PNCP,2,Aviso de Contratação Direta
False,"{'cnpj': '77902914000172', 'razaoSocial': 'UNIVERSIDADE ESTADUAL DO CENTRO OESTE', 'poderId': 'E', 'esferaId': 'E'}",2023,391,2023-12-05T08:10:00,2023-12-05T08:10:00,2023-12-05T08:10:00,53143,"{'ufNome': 'Paraná', 'codigoUnidade': '57', 'nomeUnidade': 'UNICENTRO - Universidade Estadual do Centro-Oeste', 'ufSigla': 'PR', 'municipioNome': 'Guarapuava', 'codigoIbge': '4109401'}","Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)",,,,53143/2023,Aquisição de ponteiras para execução do projeto de diagnóstico clínico/genético e molecular da Deficiência Intelectual dos alunos matriculados na APAE de Guarapuava com recursos do convênio 904223/2020 FNDE,http://www.transparencia.pr.gov.br/,,,,2547.36,77902914000172-1-000391/2023,8,5,Não se aplica,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR,2547.36,Dispensa,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta
